date,Last Price,Max Price,Min Price,Avg Price,Quantity,SMA_20,EMA_10,WMA_30,MACD,HMA_50,RSI,STOCH_K,STOCH_D,CCI,MOMENTUM,WILLIAMS_R
2014-01-31,101.0,101.0,0.0,99.6,3310.0,,101.0,,0.0,,,,,,,
2014-02-28,101.0,0.0,0.0,101.0,0.0,,101.0,,0.0,,,,,,,
2014-03-31,98.0,98.0,0.0,99.0,100.0,,100.45454545454544,,-0.23931623931622426,,,,,,,
2014-04-30,93.0,93.0,0.0,97.0,300.0,,99.09917355371898,,-0.8229478656828917,,,,,,,
2014-05-31,106.0,106.0,0.0,103.07714285714285,2146.0,,100.35386927122462,,-0.23379375111908018,,,,,,,
2014-06-30,106.0,0.0,0.0,106.0,0.0,,101.38043849463833,,0.2304585466288529,,,,,,,
2014-07-31,106.0,0.0,0.0,106.0,0.0,,102.22035876834045,,0.5915626711136497,,,,,,,
2014-08-31,106.0,0.0,0.0,106.0,0.0,,102.90756626500581,,0.8677375530192535,,,,,,,
2014-09-30,88.0,96.0,0.0,90.0,380.0,,100.19709967136839,,-0.3616722979438123,,,,,,,
2014-10-31,87.0,88.0,0.0,87.81818181818181,300.0,,97.79762700384686,,-1.4005356022830284,,,,,,,
2014-11-30,84.0,84.0,0.0,84.15,366.0,,95.28896754860196,,-2.4378155632065557,,,,,,,
2014-12-31,99.0,99.0,0.0,86.05,662.0,,95.96370072158342,,-2.026136722753975,,,,,,,
2015-01-31,87.0,87.0,0.0,96.33333333333333,2495.0,,94.33393695402279,,-2.63777140077255,,,,,,,
2015-02-28,80.0,80.0,0.0,81.4,20.0,,91.72776659874592,,-3.6453168447954027,,36.36363636363636,75.47169811320755,,,,-24.528301886792452
2015-03-31,82.0,82.0,0.0,80.9090909090909,200.0,,89.95908176261028,,-4.2336180690891325,,37.9746835443038,77.35849056603774,,,-19.0,-22.641509433962266
2015-04-30,80.0,80.0,0.0,81.7,90.0,,88.14833962395386,,-4.805835631494901,,37.037037037037045,75.47169811320755,76.10062893081762,,-21.0,-24.528301886792452
